ts_code,symbol,name,list_date,market,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier
600884.SH,600884,杉杉股份,19960130,主板,2289465517.0499997,-2.297297297297296,综合,未知,801231.SI,510000,14.46,71.0316,43.0347,1.4449,6.1073,3252650.9999,2653568.6927,1436215571.0,True,0,0,False,False,18.07,-5.428384565075206,4.5553145336225676,-19.97786386275594,False,-2.297297297297296,-3.057119871279157,2011.12,148.5201,316034046.13,95.465,,,1080158180.16,31.3292,1.4888,0,3252650.9999,1436215571.0,1.0,1.5,PASS,False,0.9322033898305084,2011.12,148.5201,-7.0,2025.12,,71.0316,1.4449,1.4888,0.03531942400254585,210.72467916666668,0.0,0.0,14.46,18.07,0,94.15807560137456,,0.5675675675675675,0,0,5.0,12,1.768833176339879,False,-5.428384565075206,,-0.005208584427256874,False,False,综合,2014.9280000000006,3.731162347661197,97.19348704298359,50.18612008900909,1.0,0.0,50.19,Tier2
600885.SH,600885,宏发股份,19960205,主板,764549416.6000001,16.712898751733697,高低压设备,未知,801734.SI,630000,33.66,29.6394,28.4545,4.1491,1.8673,5209202.4576,5209202.4576,696413649.8000001,True,0,0,False,False,34.56,8.932038834951461,11.089108910891078,-2.604166666666685,False,16.712898751733697,-3.057119871279157,18.22,8.44,449843502.64,92.8877,,,4429610063.639999,-116.7781,3.7655,0,5209202.4576,696413649.8000001,1.0,1.5,PASS,False,0.4745762711864407,18.22,8.44,10.365,18.22,ESP-Q,29.6394,4.1491,3.7655,1.6267508232711307,142.6951,0.0,0.0,33.66,34.56,0,93.35624284077892,CHASE,0.8387096774193549,1,1,100.0,10,22.191526084665668,True,8.932038834951461,OVERHEAT,-0.02025468540480135,True,True,高低压设备,18.22,0.0833640704190054,50.0,88.00687285223367,0.7,0.0,61.6,Tier2
600886.SH,600886,国投电力,19960118,主板,559811798.6000001,-2.8529626920263396,电力,未知,801161.SI,410000,13.28,14.3777,14.3007,1.5402,0.4912,10629968.3799,9899150.7704,654125055.4,True,0,0,False,False,13.99,-0.5988023952095856,3.9123630672926346,-5.075053609721236,False,-2.8529626920263396,-3.057119871279157,2.11,13.33,2115745795.92,99.8958,,,15971645721.3,151.3268,2.8746,0,10629968.3799,654125055.4,1.0,1.5,PASS,False,0.3050847457627119,2.11,13.33,0.02,2.11,,14.3777,1.5402,2.8746,6.814075829383887,55.30460465116279,10.0,0.0,13.28,13.99,0,83.61970217640321,,0.25,0,0,5.0,14,-2.618310707048055,False,-0.5988023952095856,,-0.0008613337507458599,False,False,电力,2.11,-0.00010983129776367789,32.0,33.985910652920964,1.0,0.0,43.99,Other
600887.SH,600887,伊利股份,19960312,主板,1824638682.0500002,4.694835680751175,食品加工,未知,801124.SI,340000,26.76,14.6359,14.0055,2.8406,0.8674,16926665.1449,16842555.9334,1211732258.6000001,False,0,0,False,False,28.4,-3.078594712060845,1.0574018126888296,-5.774647887323936,False,4.694835680751175,-3.057119871279157,15.11,84.13,5328824365.82,98.7798,,,33516277054.46,58.1162,9.4441,0,16926665.1449,1211732258.6000001,1.0,1.5,PASS,False,0.288135593220339,15.11,84.13,8.68,15.11,,14.6359,2.8406,9.4441,0.9686234281932495,51.683299999999996,10.0,0.0,26.76,28.4,0,65.922107674685,,0.6470588235294118,0,1,40.0,6,1.1774309058286248,False,-3.078594712060845,,-0.00947574814565683,False,False,食品加工,15.11,0.09772855359059,50.0,49.7766323024055,1.0,0.0,59.78,Tier1
600888.SH,600888,新疆众和,19960215,主板,361473830.25,7.949308755760365,工业金属,未知,801055.SI,240000,9.37,21.9843,20.6368,1.1368,5.5139,1455241.5342,1455241.5342,582769168.6,True,0,0,False,False,9.79,13.575757575757574,8.953488372093021,-4.290091930541373,False,7.949308755760365,-3.057119871279157,16.18,-38.36,247164043.0,93.3921,,,1702346547.4299998,17.3998,2.1708,0,1455241.5342,582769168.6,1.0,1.5,PASS,False,0.3559322033898305,16.18,-38.36,55.81,-39.63,,21.9843,1.1368,2.1708,1.3587330037082819,38.288555,0.0,0.0,9.37,9.79,0,88.54524627720504,,0.8571428571428571,1,1,100.0,7,13.262897605934576,True,13.575757575757574,OVERHEAT,-8.572862709482532e-05,False,True,工业金属,-39.63,-0.7165081154003399,22.0,80.9635738831615,1.0,0.0,80.96,Tier2
600900.SH,600900,长江电力,20031118,主板,2825825300.5,-1.7323995576852158,电力,未知,801161.SI,410000,26.66,18.9064,18.0784,2.8623,0.4766,65232268.4309,65232268.4309,3392073676.2000003,True,0,0,False,False,27.42,-1.368849426563079,2.538461538461534,-2.7716994894237845,False,-1.7323995576852158,-3.057119871279157,19.2,2.89,6237332251.35,92.2545,,,81079647120.15,140.7585,3.01,0,65232268.4309,3392073676.2000003,1.0,1.5,PASS,False,0.3050847457627119,19.2,2.89,0.02,19.2,,18.9064,2.8623,3.01,0.9847083333333334,55.30460465116279,0.0,0.0,26.66,27.42,0,83.61970217640321,,0.3409090909090909,0,0,5.0,14,-1.4977475727069312,False,-1.368849426563079,,-0.0007057423351723872,False,False,电力,19.2,0.23438404339379962,50.0,37.58591065292096,1.0,0.0,37.59,Other
600969.SH,600969,郴电国际,20040408,主板,154793923.85,-0.78125,电力,未知,801161.SI,410000,10.16,49.2504,48.9497,1.0328,3.593,375971.2917,375971.2917,135698762.0,True,0,0,False,False,11.64,-2.49520153550864,8.431163287086463,-12.714776632302405,False,-0.78125,-3.057119871279157,109.6122,146.1257,573836.48,5.0709,,,115493376.32,1240.8253,0.3114,0,375971.2917,135698762.0,1.0,1.5,PASS,False,0.3050847457627119,109.6122,146.1257,0.02,109.6122,ESP-Q,49.2504,1.0328,0.3114,0.4493149485185043,55.30460465116279,0.0,0.0,10.16,11.64,0,83.61970217640321,,0.4318181818181818,0,0,5.0,14,-0.5465980150217153,False,-2.49520153550864,,0.014681046851051045,False,False,电力,109.6122,1.4749403393205733,68.0,41.18591065292097,0.7,0.0,28.83,Other
600985.SH,600985,淮北矿业,20040428,主板,285047767.9,-5.178701677607589,化学制品,未知,801034.SI,220000,13.0,23.2487,26.8201,0.8335,0.5488,3501236.3217,3501236.3217,233171227.2,True,0,0,False,False,15.19,-3.129657228017879,-0.45941807044410643,-14.417379855167866,False,-5.178701677607589,-3.057119871279157,-28.36,-70.87,482543813.48,98.2798,,,3808926027.86,212.84,1.1767,0,3501236.3217,233171227.2,1.0,1.5,PASS,False,0.4406779661016949,-28.36,-70.87,8.2371,-36.5971,,23.2487,0.8335,1.1767,,104.193015625,0.0,0.0,13.0,15.19,0,90.14891179839634,,0.5131578947368421,0,0,5.0,23,0.524836012407282,False,-3.129657228017879,,0.007640007731657123,False,False,化学制品,-36.5971,-0.20200138034923365,32.0,35.9446735395189,1.0,0.0,35.94,Other
600986.SH,600986,浙文互联,20040426,主板,1897540017.05,-13.868613138686147,营销传播,未知,801751.SI,720000,9.44,164.1749,,2.7213,6.3117,1404081.1145,1404081.1145,1158065908.0,True,1,0,False,False,12.99,-10.180780209324459,-24.840764331210195,-27.32871439568899,False,-13.868613138686147,-3.057119871279157,-42.02,7902.94,15187659.27,,,,58861913.760000005,,-0.4391,0,1404081.1145,1158065908.0,1.0,1.5,PASS,False,1.0,-42.02,7902.94,20.09,-62.11,,164.1749,2.7213,-0.4391,,185.31451428571427,0.0,0.0,9.44,12.99,0,65.922107674685,,0.1111111111111111,0,0,5.0,3,-7.388166211311841,False,-10.180780209324459,,0.0007894887365306418,False,False,营销传播,-62.11,-0.7788284814818557,22.0,26.6766323024055,1.0,0.0,26.68,Other
600995.SH,600995,南网储能,20040615,主板,451374533.6999999,0.35561877667140696,电力,未知,801161.SI,410000,14.11,26.7075,25.5019,1.9524,0.8513,4509564.1909,4509564.1909,370476393.8,False,0,0,False,False,15.65,-3.8173142467621046,4.829123328380369,-9.840255591054314,False,0.35561877667140696,-3.057119871279157,19.92,44.62,451291353.23,99.4432,,,2960888114.69,146.425,1.9849,0,4509564.1909,370476393.8,1.0,1.5,PASS,False,0.3050847457627119,19.92,44.62,0.02,19.92,,26.7075,1.9524,1.9849,1.3407379518072289,55.30460465116279,0.0,0.0,14.11,15.65,0,83.61970217640321,,0.5454545454545454,0,1,40.0,14,0.5902707616496916,False,-3.8173142467621046,,-0.01389832231405204,False,False,电力,19.92,0.24426324700865779,50.0,55.08591065292096,1.0,0.0,55.09,Tier2
002017.SZ,002017,东信和平,20040713,主板,222903573.55,-7.225130890052367,通信设备,未知,801102.SI,730000,17.72,63.0472,62.1033,5.5034,2.4378,1028525.3427,1027912.1829,207558379.60000002,False,0,0,False,False,20.3,-4.884594739667203,-21.069042316258358,-12.709359605911342,False,-7.225130890052367,-3.057119871279157,4.92,-11.16,42635371.74,86.2753,,,375961045.81,-86.6368,2.6804,0,1028525.3427,207558379.60000002,1.0,1.5,PASS,False,0.9830508474576272,4.92,-11.16,4.779999999999999,0.14000000000000057,ESP-Q,63.0472,5.5034,2.6804,12.814471544715447,182.74448076923076,0.0,0.0,17.72,20.3,0,65.922107674685,,0.25,0,0,5.0,13,-6.3973838476345355,False,-4.884594739667203,,-0.04458148112352774,False,False,通信设备,0.14000000000000057,-0.21974917721049872,32.0,28.6766323024055,0.7,0.0,20.07,Other
002006.SZ,002006,精工科技,20040625,主板,227235876.54999992,1.7897091722595126,专用设备,未知,801074.SI,640000,18.2,50.9985,49.3048,3.7839,3.3602,946024.0608,946024.0608,343559005.0,True,0,0,False,False,19.3,-2.2031166039763628,-10.212136161815488,-5.699481865284984,False,1.7897091722595126,-3.057119871279157,-0.51,11.86,37217702.5,74.6839,,,405866659.49,-211.4242,2.0138,0,946024.0608,343559005.0,1.0,1.5,PASS,False,0.6440677966101694,-0.51,11.86,-10.094999999999999,-0.255,ESP-Q,50.9985,3.7839,2.0138,,147.6403775510204,0.0,0.0,18.2,19.3,0,95.53264604810997,,0.5555555555555556,0,1,55.0,17,0.9912051984399706,False,-2.2031166039763628,,0.000963182423886947,False,False,专用设备,-0.255,-0.2236088579040668,32.0,62.55979381443299,0.7,0.0,43.79,Other
002008.SZ,002008,大族激光,20040625,主板,6666517813.950001,53.65301724137932,计算机设备,未知,801101.SI,710000,142.59,123.4034,106.3632,7.1747,6.9435,14681114.9947,13641975.7399,8116454471.799999,True,4,2,False,True,156.5,-0.49546406140963395,161.6330275229358,-8.88817891373802,False,53.65301724137932,-3.057119871279157,467.81,82.28,408265775.87,115.3073,,,2048203477.95,-154.5338,1.8659,1,14681114.9947,8116454471.799999,1.0,1.5,PASS,False,0.7288135593220338,467.81,82.28,7.12,467.81,ESP-Q,123.4034,7.1747,1.8659,0.2637895726897672,116.38087647058823,0.0,0.0,142.59,156.5,10,82.0160366552119,CHASE,1.0,1,1,100.0,8,55.538839752201824,True,-0.49546406140963395,突破型,-0.015446689286847408,True,False,计算机设备,467.81,0.7341059155688988,50.0,84.60481099656357,0.7,10.0,49.22,Other
002011.SZ,002011,盾安环境,20040705,主板,203146893.60000002,1.310401310401299,白色家电,未知,801111.SI,330000,12.37,12.3327,12.583,1.9479,1.9372,1329375.6209,1310674.8615,277510241.59999996,True,0,0,False,False,13.23,-3.8850038850038904,-2.444794952681395,-6.500377928949364,False,1.310401310401299,-3.057119871279157,-6.32,6.82,197267875.94,100.6127,,,2443336250.76,88.9873,2.9066,0,1329375.6209,277510241.59999996,1.0,1.5,PASS,False,0.23728813559322035,-6.32,6.82,-17.555,-3.16,,12.3327,1.9479,2.9066,,53.917895,0.0,0.0,12.37,13.23,0,62.77205040091638,,0.4583333333333333,0,1,55.0,8,-0.8615077911433899,False,-3.8850038850038904,,-0.015990113229339326,False,False,白色家电,-3.16,-0.1592329946036515,32.0,52.73161512027491,1.0,0.0,52.73,Tier2
002025.SZ,002025,航天电器,20040726,主板,2247374226.15,-2.812542053559419,电子制造,未知,801085.SI,270000,72.22,179.8568,174.4464,4.9427,8.3427,3288624.5084,3277858.5214,2011158918.6,False,0,0,False,False,80.43,4.048408010373139,41.44144144144144,-10.2076339674251,False,-2.812542053559419,-3.057119871279157,19.61,-52.73,44941359.19,86.0417,,,395557165.21999997,-950.7943,0.7878,0,3288624.5084,2011158918.6,1.0,1.5,PASS,False,0.5084745762711864,19.61,-52.73,-24.905,9.805,ESP-Q,179.8568,4.9427,0.7878,9.171687914329423,72.22433125,0.0,10.0,72.22,80.43,0,65.922107674685,,0.2777777777777778,0,0,5.0,11,-7.479498589173405,False,4.048408010373139,,0.005561062330778534,False,False,电子制造,9.805,-0.2903863194721223,32.0,28.6766323024055,0.7,10.0,10.07,Other
