ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,vol_shrink,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier
600172.SH,600172,黄河旋风,19981126,,主板,L,1538073324.9499998,26.400000000000002,未知,未知,,,11.06,,,34.4036,22.1492,1595056.0305,1411538.8595,3178053035.2000003,False,3,3,False,True,12.48,7.91,13.08793456032722,35.207823960880205,-11.378205128205131,False,26.400000000000002,1.410939133031408,42.5627,3.9101,-96449226.95,,,,-1877887941.24,,-18.8574,0,1595056.0305,3178053035.2000003,1.0,1.5,PASS,False,0.4444444444444444,42.5627,3.9101,1.0,42.5627,,,34.4036,-18.8574,,99.46392506573181,0.0,0.0,11.06,12.48,False,0,93.24169530355097,CHASE,0.8975535168195719,1,1,75.0,393,24.635685882744706,True,13.08793456032722,突破型|OVERHEAT,0.00850807396855875,True,True,独立池,42.5627,0.0,21.462620004988498,69.765032592063,1.0,0.0,69.77,Tier2
600173.SH,600173,卧龙新能,19990415,,主板,L,168390662.1,-6.182795698924726,未知,未知,,,6.98,,,1.3674,2.2028,488953.3583,488890.5383,96565370.6,True,0,0,False,False,8.19,6.9,-7.549668874172177,-21.218961625282162,-14.774114774114766,False,-6.182795698924726,1.410939133031408,-77.8,-517.66,9873166.08,82.8082,,,-95163479.79999998,1121.2066,0.3339,0,488953.3583,96565370.6,1.0,1.5,PASS,False,0.4444444444444444,-77.8,-517.66,1.0,-78.8,,,1.3674,0.3339,,99.46392506573181,0.0,0.0,6.98,8.19,True,0,57.159221076746846,,0.2324159021406728,0,0,5.0,393,-7.947109816180021,False,-7.549668874172177,,-0.002515705424802428,False,False,独立池,-78.8,0.0,19.68949070828453,23.58566446468096,1.0,0.0,23.59,Other
600176.SH,600176,中国巨石,19990422,,主板,L,5230622918.500001,8.874598070739538,未知,未知,,,33.86,41.2564,35.4629,4.1981,5.2127,13554620.961,13554620.961,5838656234.2,False,0,0,False,False,39.88,30.88,-10.918179426466711,50.891265597147935,-15.095285857572726,False,8.874598070739538,1.410939133031408,71.43,94.7,1275825553.42,100.6845,,,7369895190.66,14.2882,3.9985,0,13554620.961,5838656234.2,1.0,1.5,PASS,False,0.4444444444444444,71.43,94.7,1.0,71.43,,41.2564,4.1981,3.9985,0.5775780484390312,99.46392506573181,0.0,0.0,33.86,39.88,False,0,73.25315005727376,,0.6834862385321101,0,1,40.0,393,7.1102839534842435,True,-10.918179426466711,,-0.011059644112665974,False,False,独立池,71.43,0.0,21.884376074577776,46.352820232097685,1.0,0.0,46.35,Other
600183.SH,600183,生益科技,19981028,,主板,L,4864330267.200001,34.45440956651717,未知,未知,,,89.95,65.5376,55.6198,12.1878,2.4984,21849927.4739,21538541.3883,5845885233.999999,False,1,1,False,False,100.5,66.01,7.518527372699024,38.61920172599784,-10.49751243781094,False,34.45440956651717,1.410939133031408,93.51,89.54,1082821715.86,93.4967,,,8015332819.639999,37.3363,6.6845,0,21849927.4739,5845885233.999999,1.0,1.5,PASS,False,0.4444444444444444,93.51,89.54,1.0,93.51,,65.5376,12.1878,6.6845,0.700861939899476,99.46392506573181,0.0,0.0,89.95,100.5,False,0,93.92898052691866,CHASE,0.9373088685015291,1,1,75.0,393,32.690095449261875,True,7.518527372699024,,0.003198444603054372,True,False,独立池,93.51,0.0,22.206968558687173,70.12008786981303,1.0,0.0,70.12,Tier2
600185.SH,600185,珠免集团,19990611,,主板,L,152156599.85,0.17482517482518833,未知,未知,,,5.73,,,125.1074,1.2889,1080108.3205,1080108.3205,145661235.60000002,True,0,0,False,False,6.13,5.69,-3.8590604026845554,-30.797101449275356,-6.525285481239795,False,0.17482517482518833,1.410939133031408,146.0314,49.4066,42528483.66,108.9746,,,-1697546368.51,68.8269,40.6617,0,1080108.3205,145661235.60000002,1.0,1.5,PASS,False,0.4444444444444444,146.0314,49.4066,1.0,146.0314,,,125.1074,40.6617,,99.46392506573181,0.0,0.0,5.73,6.13,False,0,73.25315005727376,,0.4525993883792049,0,0,5.0,393,-1.5894889424301062,False,-3.8590604026845554,,0.015493550961563213,False,False,独立池,146.0314,0.0,22.97431497602881,29.07080801238789,1.0,0.0,29.07,Other
600186.SH,600186,莲花控股,19980825,,主板,L,2969249552.55,34.46033810143041,未知,未知,,,10.34,59.9677,52.7222,9.8187,11.9581,1853718.6388,1849968.9929,2819925665.3999996,True,2,1,False,False,11.55,7.1,0.3883495145631022,71.4759535655058,-10.476190476190483,False,34.46033810143041,1.410939133031408,39.18,45.42,139436728.84,97.1807,,,847775524.12,-84.5101,7.4533,0,1853718.6388,2819925665.3999996,1.0,1.5,PASS,False,0.4444444444444444,39.18,45.42,1.0,39.18,ESP-Q,59.9677,9.8187,7.4533,1.530569167942828,99.46392506573181,0.0,0.0,10.34,11.55,False,0,95.87628865979381,CHASE,0.9380733944954128,1,1,100.0,393,32.69602398417511,True,0.3883495145631022,,-0.0012023295677943547,True,False,独立池,39.18,0.0,21.413198193575596,83.04552623665327,0.7,0.0,58.13,Tier2
600188.SH,600188,兖矿能源,19980701,,主板,L,1242533338.1,10.213652944241769,未知,未知,,,21.15,25.3288,22.0531,2.7754,1.1174,21227942.0223,12608259.5223,1131507962.2,True,0,0,False,False,23.6,18.21,-1.214385801027562,33.102580239144096,-10.381355932203407,False,10.213652944241769,1.410939133031408,,-46.73,,,,,18347667000.0,107.709,3.8434,0,21227942.0223,1131507962.2,1.0,1.5,PASS,False,0.4444444444444444,,-46.73,1.0,0.0,DATA-INC,25.3288,2.7754,3.8434,,99.46392506573181,0.0,0.0,21.15,23.6,False,0,73.25315005727376,,0.7117737003058104,1,1,100.0,393,8.449338826986475,True,-1.214385801027562,,-0.022583305955413795,False,False,独立池,0.0,0.0,20.84077185628365,76.14409938843886,1.0,0.0,76.14,Tier2
600196.SH,600196,复星医药,19980807,,主板,L,538780821.9999999,-9.96268656716418,未知,未知,,,24.13,19.1177,18.5345,1.3111,0.893,6443745.9612,5111913.5347,652002634.8,True,0,0,False,False,27.09,24.03,-4.962583694367872,-10.029828486204329,-10.926541159099301,False,-9.96268656716418,1.410939133031408,21.96,1.12,500532364.71,57.4779,,,5374722698.059999,83.5115,1.7792,0,6443745.9612,652002634.8,1.0,1.5,PASS,False,0.4444444444444444,21.96,1.12,1.0,21.96,ESP-Q,19.1177,1.3111,1.7792,0.8705692167577412,99.46392506573181,0.0,0.0,24.13,27.09,False,0,73.25315005727376,,0.12155963302752294,0,0,5.0,393,-11.727000684419474,False,-4.962583694367872,,0.011844814365930016,False,False,独立池,21.96,0.0,21.16161112037071,28.70826724125627,0.7,0.0,20.1,Other
600203.SH,600203,福日电子,19990514,,主板,L,331902346.4,9.956331877729262,未知,未知,,,12.59,,195.4411,4.5246,3.7655,746571.9952,746571.9952,304599444.59999996,False,0,0,False,False,13.43,11.33,-4.693414080242253,1.5322580645161343,-6.254653760238272,False,9.956331877729262,1.410939133031408,194.2482,82.9982,43848036.71,94.4603,,,34641788.85,-553.102,2.8558,0,746571.9952,304599444.59999996,1.0,1.5,PASS,False,0.4444444444444444,194.2482,82.9982,1.0,194.2482,ESP-Q,,4.5246,2.8558,,99.46392506573181,0.0,0.0,12.59,13.43,False,0,90.60710194730814,,0.7071865443425076,1,1,75.0,393,8.192017760473968,True,-4.693414080242253,,-0.020530044309996096,False,False,独立池,194.2482,0.0,23.67877046913597,69.41788467801963,0.7,0.0,48.59,Other
600206.SH,600206,有研新材,19990319,,主板,L,2611218711.6,38.62194016319129,未知,未知,,,30.58,97.7667,90.6188,5.9582,12.4835,2588760.0893,2588760.0893,3572181679.2,True,1,0,False,False,33.44,21.78,-6.96683906297536,39.126478616924466,-8.552631578947366,False,38.62194016319129,1.410939133031408,4.75,88.23,65929618.71,74.69,,,565905605.33,-1120.9168,2.0527,0,2588760.0893,3572181679.2,1.0,1.5,PASS,False,0.4444444444444444,4.75,88.23,1.0,4.75,ESP-Q,97.7667,5.9582,2.0527,20.582463157894736,99.46392506573181,0.0,0.0,30.58,33.44,False,0,99.19816723940436,CHASE,0.9518348623853211,1,1,100.0,393,36.857626045935994,True,-6.96683906297536,,0.003795957555540555,True,False,独立池,4.75,0.0,20.910170148834357,83.94148420158818,0.7,0.0,58.76,Tier2
600207.SH,600207,安彩高科,19990714,,主板,L,250206437.55000007,26.07879924953096,未知,未知,,,6.72,,,3.8981,5.7236,732018.0363,732018.0363,391838921.20000005,True,1,1,False,False,6.91,5.23,5.494505494505497,31.76470588235294,-2.749638205499283,False,26.07879924953096,1.410939133031408,-31.4016,-75.759,-150991356.21,,,,-1478355419.92,,-7.5792,0,732018.0363,391838921.20000005,1.0,1.5,PASS,False,0.4444444444444444,-31.4016,-75.759,1.0,-32.4016,,,3.8981,-7.5792,,99.46392506573181,0.0,0.0,6.72,6.91,False,0,96.10538373424971,CHASE,0.8944954128440367,1,1,100.0,393,24.314485132275664,True,5.494505494505497,OVERHEAT,-0.005014484140944557,True,True,独立池,-32.4016,0.0,20.36737907398659,82.90509093507222,1.0,0.0,82.91,Tier2
600208.SH,600208,衢州发展,19990623,,主板,L,1430937993.85,51.39318885448916,未知,未知,,,4.89,159.3435,274.4069,0.9957,4.3537,4160872.0512,4160400.4288,1711340630.2,True,3,1,False,True,5.51,3.21,-4.117647058823525,31.099195710455763,-11.252268602540838,False,51.39318885448916,1.410939133031408,39.44,-67.14,627495272.08,199.5488,,,2788208439.1800003,-129.2587,0.7568,0,4160872.0512,1711340630.2,1.0,1.5,PASS,False,0.4444444444444444,39.44,-67.14,1.0,39.44,ESP-Q,159.3435,0.9957,0.7568,4.0401495943204875,99.46392506573181,0.0,0.0,4.89,5.51,False,0,73.25315005727376,CHASE,0.9762996941896025,1,1,100.0,393,49.628874737233865,True,-4.117647058823525,突破型,7.5963835277525e-05,True,False,独立池,39.44,0.0,21.41699683695732,76.2593443845736,0.7,0.0,53.38,Tier2
600210.SH,600210,紫江企业,19990824,,主板,L,159130163.65,-3.2951289398280847,未知,未知,,,6.75,9.87,9.4238,1.4814,1.357,1023796.9067,1023796.9067,158502665.79999998,True,0,0,False,False,7.34,6.7,-2.315484804630974,-11.41732283464567,-8.038147138964579,False,-3.2951289398280847,1.410939133031408,27.4,-0.84,209383044.67,95.8785,,,2150136844.08,-70.9064,3.2131,0,1023796.9067,158502665.79999998,1.0,1.5,PASS,False,0.4444444444444444,27.4,-0.84,1.0,27.4,ESP-Q,9.87,1.4814,3.2131,0.3602189781021898,99.46392506573181,10.0,0.0,6.75,7.34,False,0,73.25315005727376,,0.3348623853211009,0,0,5.0,393,-5.05944305708338,False,-2.315484804630974,,0.01951752610855073,False,False,独立池,27.4,0.0,21.24109042804984,28.724163102792097,0.7,0.0,30.11,Other
600212.SH,600212,绿能慧充,19990817,,主板,L,155826013.65,-10.038119440914873,未知,未知,,,7.08,299.2385,2321.0344,8.6398,3.4433,498538.3508,376075.5908,159374396.79999998,True,0,0,False,False,8.25,7.05,-3.8043478260869623,-8.645161290322578,-14.181818181818183,False,-10.038119440914873,1.410939133031408,-204.7141,-26.26,-22601162.25,,,,-1906288.9299999997,,-3.6605,0,498538.3508,159374396.79999998,1.0,1.5,PASS,False,0.4444444444444444,-204.7141,-26.26,1.0,-205.7141,,299.2385,8.6398,-3.6605,,99.46392506573181,0.0,0.0,7.08,8.25,False,0,63.34478808705612,,0.11773700305810397,0,0,5.0,393,-11.802433558170167,False,-3.8043478260869623,,0.008424126360577757,False,False,独立池,-205.7141,0.0,17.835254531314032,25.070487332379642,1.0,0.0,25.07,Other
600216.SH,600216,浙江医药,19991021,,主板,L,289158751.5,-7.329842931937169,未知,未知,,,14.16,15.5909,18.1241,1.2114,1.7437,1361679.054,1347167.4966,229039029.79999998,True,0,0,False,False,16.13,14.06,-2.2774327122153215,-8.762886597938135,-12.21326720396776,False,-7.329842931937169,1.410939133031408,-31.89,-28.1,273967327.09,95.4549,,,2664467263.5299997,32.6471,2.5876,0,1361679.054,229039029.79999998,1.0,1.5,PASS,False,0.4444444444444444,-31.89,-28.1,1.0,-32.89,,15.5909,1.2114,2.5876,,99.46392506573181,0.0,0.0,14.16,16.13,True,0,73.25315005727376,,0.19571865443425077,0,0,5.0,393,-9.094157049192464,False,-2.2774327122153215,,0.022625531437784598,False,False,独立池,-32.89,0.0,20.36024346849569,28.547993710881265,1.0,0.0,28.55,Other
600219.SH,600219,南山铝业,19991223,,主板,L,1304285614.1499999,-15.806451612903228,工业金属,未知,801055.SI,240000,5.22,12.6586,14.5052,1.1765,2.0608,5994492.2138,5994492.2138,1175526917.6,False,0,0,False,False,6.42,5.19,-5.605786618444853,-23.7956204379562,-18.691588785046733,False,-15.806451612903228,1.410939133031408,-36.18,-6.08,1082014179.08,98.2957,,,12053159114.65,76.5505,2.1898,0,5994492.2138,1175526917.6,1.0,1.5,PASS,False,0.2222222222222222,-36.18,-6.08,-28.61,-18.09,,12.6586,1.1765,2.1898,,25.102225,0.0,0.0,5.22,6.42,False,0,77.54868270332189,,0.25,0,0,0.0,2,-14.993035294749502,False,-5.605786618444853,TIER2_FORCED,-0.004162899207155537,False,False,全市场,-18.09,-0.787299032461455,22.0,27.664604810996565,1.0,0.0,27.66,Tier2
600221.SH,600221,海航控股,19991125,,主板,L,660207174.0,3.424657534246589,未知,未知,,,1.51,32.9642,19.011,9.3837,0.8383,6525560.5128,6469672.7549,728714637.4,True,0,0,False,False,1.65,1.42,-4.430379746835444,-13.714285714285712,-8.484848484848484,False,3.424657534246589,1.410939133031408,494.3,145.0842,1533777000.0,88.904,,,5113650000.0,249.8544,28.2383,0,6525560.5128,728714637.4,1.0,1.5,PASS,False,0.4444444444444444,494.3,145.0842,1.0,494.3,,32.9642,9.3837,28.2383,0.06668865061703419,99.46392506573181,0.0,0.0,1.51,1.65,False,0,73.25315005727376,,0.5496941896024465,0,1,55.0,393,1.6603434169912945,False,-4.430379746835444,,-0.005529283574451492,False,False,独立池,494.3,0.0,28.062577331613152,55.08846048350476,1.0,0.0,55.09,Tier2
600222.SH,600222,太龙药业,19991105,,主板,L,186436614.29999998,5.1490514905149,未知,未知,,,7.76,74.2274,72.9261,2.7725,5.1635,445335.7556,445335.7556,335502686.4,True,1,1,False,False,7.97,6.65,0.2583979328165231,14.117647058823524,-2.634880803011297,False,5.1490514905149,1.410939133031408,-83.35,37.79,76215.78,2.9301,,,87458650.38,-7916.7538,0.162,0,445335.7556,335502686.4,1.0,1.5,PASS,False,0.4444444444444444,-83.35,37.79,1.0,-84.35,ESP-Q,74.2274,2.7725,0.162,,99.46392506573181,0.0,0.0,7.76,7.97,False,0,73.25315005727376,,0.6062691131498471,0,1,55.0,393,3.3847373732596053,False,0.2583979328165231,,-0.007568225458937455,False,False,独立池,-84.35,0.0,19.608404282251595,53.39762587363245,0.7,0.0,37.38,Other
600226.SH,600226,亨通股份,19991116,,主板,L,424629272.4499999,6.01503759398494,未知,未知,,,5.64,83.4934,82.7852,4.5267,4.1908,1677551.0103,1677551.0103,624927881.4000001,True,0,0,False,False,5.9,5.1,0.8944543828264706,-4.890387858347389,-4.406779661016957,False,6.01503759398494,1.410939133031408,-12.36,-13.97,44179484.49,61.5169,,,343394973.75,-403.5363,1.9578,0,1677551.0103,624927881.4000001,1.0,1.5,PASS,False,0.4444444444444444,-12.36,-13.97,1.0,-13.36,ESP-Q,83.4934,4.5267,1.9578,,99.46392506573181,0.0,0.0,5.64,5.9,False,0,66.55211912943871,,0.6246177370030581,0,1,55.0,393,4.250723476729645,False,0.8944543828264706,,-0.007703529048880481,False,False,独立池,-13.36,0.0,20.6455800271305,51.594751744257714,0.7,0.0,36.12,Other
600230.SH,600230,沧州大化,20000406,,主板,L,272618418.45,-11.653944020356233,未知,未知,,,17.36,232.9186,89.2035,1.7674,3.4037,718636.322,718636.322,307619949.6,True,0,0,False,False,20.05,16.87,0.05763688760804797,-19.592403890690136,-13.41645885286784,False,-11.653944020356233,1.410939133031408,507.36,29.61,58662269.96,101.4459,,,167782881.23000002,60.6528,1.4327,0,718636.322,307619949.6,1.0,1.5,PASS,False,0.4444444444444444,507.36,29.61,1.0,507.36,,232.9186,1.7674,1.4327,0.4590795490381583,99.46392506573181,0.0,0.0,17.36,20.05,False,0,73.25315005727376,,0.08333333333333333,0,0,5.0,393,-13.418258137611527,False,0.05763688760804797,,-0.0007003772252214942,False,False,独立池,507.36,0.0,28.253386110710476,30.126622239324224,1.0,0.0,30.13,Other
600233.SH,600233,圆通速递,20000608,,主板,L,550891253.7499999,-5.674418604651155,未知,未知,,,20.28,16.059,14.3326,1.9174,0.5419,6941250.2787,6941250.2787,401865624.0,True,0,0,False,False,22.86,19.99,-2.920057443752988,12.416851441241693,-11.286089238845133,False,-5.674418604651155,1.410939133031408,65.79,9.73,1343328200.0,97.5152,,,10101312600.0,90.0581,3.8788,0,6941250.2787,401865624.0,1.0,1.5,PASS,False,0.4444444444444444,65.79,9.73,1.0,65.79,,16.059,1.9174,3.8788,0.24409484724122207,99.46392506573181,10.0,0.0,20.28,22.86,True,0,88.31615120274914,,0.24694189602446484,0,0,5.0,393,-7.438732721906449,False,-2.920057443752988,,-0.007741667283166268,False,False,独立池,65.79,0.0,21.80197473352809,33.35524030753036,1.0,0.0,43.36,Other
600236.SH,600236,桂冠电力,20000323,,主板,L,369857400.1,10.123966942148765,未知,未知,,,10.66,25.6209,23.3705,4.3961,0.5499,8402614.7369,8402614.7369,708646804.8000001,True,1,1,False,False,12.65,9.44,-8.340498710232158,21.82857142857142,-15.731225296442686,False,10.123966942148765,1.410939133031408,58.97,35.49,856120082.32,99.6457,,,7765385678.15,159.0556,4.0514,0,8402614.7369,708646804.8000001,1.0,1.5,PASS,False,0.4444444444444444,58.97,35.49,1.0,58.97,,25.6209,4.3961,4.0514,0.43447346108190604,99.46392506573181,0.0,0.0,10.66,12.65,False,0,88.65979381443299,,0.7102446483180428,1,1,100.0,393,8.359652824893471,True,-8.340498710232158,,0.009263514892426385,False,False,独立池,58.97,0.0,21.702333395592127,80.93840482344832,1.0,0.0,80.94,Tier2
600237.SH,600237,铜峰电子,20000609,,主板,L,223484421.1,-6.743940990516339,未知,未知,,,8.85,46.5377,47.5894,2.7881,3.6546,557983.4332,552784.9786,235020075.40000004,True,0,0,False,False,9.7,8.71,-7.232704402515722,-8.856848609680757,-8.762886597938147,False,-6.743940990516339,1.410939133031408,,26.89,,,,,232401036.36,206.3437,1.2392,0,557983.4332,235020075.40000004,1.0,1.5,PASS,False,0.4444444444444444,,26.89,1.0,0.0,DATA-INC,46.5377,2.7881,1.2392,,99.46392506573181,0.0,0.0,8.85,9.7,False,0,73.25315005727376,,0.20795107033639143,0,0,5.0,393,-8.508255107771634,False,-7.232704402515722,,-0.008643175626254952,False,False,独立池,0.0,0.0,20.84077185628365,28.644099388438857,1.0,0.0,28.64,Other
600246.SH,600246,万通发展,20000922,,主板,L,1262794509.8999999,38.35758835758838,未知,未知,,,13.31,,,5.6614,11.461,2586116.3306,2516139.0056,1850946158.6,True,2,1,False,False,13.77,9.38,3.2583397982932416,11.287625418060188,-3.340595497458232,False,38.35758835758838,1.410939133031408,-186.72,-49.13,-104185951.29,,,,-1039506327.79,,-2.4364,0,2586116.3306,1850946158.6,1.0,1.5,PASS,False,0.4444444444444444,-186.72,-49.13,1.0,-187.72,,,5.6614,-2.4364,,99.46392506573181,0.0,0.0,13.31,13.77,False,0,80.29782359679267,CHASE,0.9503058103975535,1,1,100.0,393,36.59327424033308,True,3.2583397982932416,,0.005022798745387584,True,False,独立池,-187.72,0.0,18.098151334679653,77.70897734597374,1.0,0.0,77.71,Tier2
600250.SH,600250,南京商旅,20010306,,主板,L,186288347.59999996,-12.959719789842383,未知,未知,,,9.94,351.6105,312.6931,4.978,3.0756,310914.6556,310914.6556,108368036.4,False,0,0,False,False,11.88,9.9,-4.146576663452262,-14.236410698878343,-16.32996632996634,False,-12.959719789842383,1.410939133031408,32.32,29.21,4310886.82,93.4239,,,37909683.9,88.9058,0.7479,0,310914.6556,108368036.4,1.0,1.5,PASS,False,0.4444444444444444,32.32,29.21,1.0,32.32,|VAL-X,351.6105,4.978,0.7479,10.879037747524752,99.46392506573181,0.0,15.0,9.94,11.88,True,0,71.93585337915235,,0.05963302752293578,0,0,5.0,393,-14.724033907097677,False,-4.146576663452262,,-0.006440552029915833,False,False,独立池,32.32,0.0,21.31297244896552,28.343350503538808,1.0,15.0,13.34,Other
600251.SH,600251,冠农股份,20030609,,主板,L,229292430.70000005,5.6880733944953965,未知,未知,,,11.52,25.6884,19.6901,2.2155,1.6847,895096.6076,895096.6076,168390685.60000002,False,0,0,False,False,13.21,10.85,-6.720647773279353,10.769230769230752,-12.79333838001515,False,5.6880733944953965,1.410939133031408,58.19,56.8,283857007.36,97.4231,,,1226005766.13,34.6276,7.4601,0,895096.6076,168390685.60000002,1.0,1.5,PASS,False,0.4444444444444444,58.19,56.8,1.0,58.19,,25.6884,2.2155,7.4601,0.4414572950678811,99.46392506573181,0.0,0.0,11.52,13.21,True,0,77.09049255441009,,0.617737003058104,0,1,40.0,393,3.923759277240102,False,-6.720647773279353,,-0.015363441178982251,False,False,独立池,58.19,0.0,21.69093746544696,47.46533525941242,1.0,0.0,47.47,Other
600255.SH,600255,鑫科材料,20001122,,主板,L,164880320.9,-2.5139664804469275,未知,未知,,,3.49,204.0584,164.0725,4.2711,2.6685,630345.2873,630345.2873,177646522.8,False,0,0,False,False,3.82,3.47,-6.182795698924726,-8.638743455497377,-8.638743455497377,False,-2.5139664804469275,1.410939133031408,95.92,-67.52,13146858.28,79.8695,,,51457609.58,-474.003,1.1216,0,630345.2873,177646522.8,1.0,1.5,PASS,False,0.4444444444444444,95.92,-67.52,1.0,95.92,ESP-Q,204.0584,4.2711,1.1216,2.1273811509591325,99.46392506573181,0.0,10.0,3.49,3.82,False,0,72.73768613974799,,0.35856269113149847,0,0,5.0,393,-4.2782805977022225,False,-6.182795698924726,,-0.004021468924836301,False,False,独立池,95.92,0.0,22.242179060802375,28.76974165408487,0.7,10.0,10.14,Other
600256.SH,600256,广汇能源,20000526,,主板,L,1247594942.1000001,0.47095761381477086,未知,未知,,,6.4,30.4095,46.0796,1.6759,3.7828,4090881.897,4090881.897,1033973752.0,True,0,0,False,False,6.83,5.94,1.9108280254777066,16.788321167883204,-6.295754026354317,False,0.47095761381477086,1.410939133031408,-63.65,-55.38,254571249.53,107.6925,,,3342491283.8,403.3459,0.9722,0,4090881.897,1033973752.0,1.0,1.5,PASS,False,0.4444444444444444,-63.65,-55.38,1.0,-64.65,,30.4095,1.6759,0.9722,,99.46392506573181,0.0,0.0,6.4,6.83,False,0,75.71592210767469,,0.46559633027522934,0,0,5.0,393,-1.2933565034405237,False,1.9108280254777066,,-0.005068146023357514,False,False,独立池,-64.65,0.0,19.896224569251373,29.194021546152683,1.0,0.0,29.19,Other
