strategy_variant,subset,period_split,trade_date,window,variant,sample_count,available_count,mean_return_pct,median_return_pct,std_pct,win_rate_pct
combined_p0,tier1_veto_passed,discovery,20240628,20,t1,12,12,-3.1357389974850727,-3.1977999251423808,5.175928430882238,25.0
combined_p0,tier1_veto_passed,discovery,20240628,20,t1_net,12,12,-3.295738997485072,-3.357799925142381,5.175928430882238,25.0
combined_p0,tier1_veto_passed,discovery,20240628,20,excess_csi300,12,12,-1.1551184855148398,-1.2171794131721483,5.175928430882238,41.66666666666667
combined_p0,tier1_veto_passed,discovery,20240628,20,excess_csi1000,12,12,1.685216213439488,1.6231552857821794,5.175928430882238,58.333333333333336
combined_p0,tier1_veto_passed,discovery,20240628,20,excess_eligible,12,12,-0.8530726159293097,-0.9151335435866179,5.175928430882238,50.0
combined_p0,tier1_veto_passed,discovery,20240731,5,close,12,12,-4.837698463092516,-6.738839506988736,3.5066468386304925,0.0
combined_p0,tier1_veto_passed,discovery,20240731,5,t1,12,12,-4.899374157099351,-6.182197976728926,3.867750262370759,16.666666666666664
combined_p0,tier1_veto_passed,discovery,20240731,5,t1_net,12,12,-5.059374157099352,-6.342197976728926,3.867750262370759,8.333333333333332
combined_p0,tier1_veto_passed,discovery,20240731,5,excess_csi300,12,12,-2.6246875327805625,-3.907511352410136,3.8677502623707585,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240731,5,excess_csi1000,12,12,-2.134490813779595,-3.4173146334091684,3.867750262370759,41.66666666666667
combined_p0,tier1_veto_passed,discovery,20240731,5,excess_eligible,12,12,-1.7698743214432149,-3.0526981410727885,3.867750262370759,41.66666666666667
combined_p0,tier1_veto_passed,discovery,20240731,10,close,12,12,-4.867689246487342,-4.07521845291045,4.414637299468916,8.333333333333332
combined_p0,tier1_veto_passed,discovery,20240731,10,t1,12,12,-4.949315306415747,-4.889619805132594,4.260161542720339,8.333333333333332
combined_p0,tier1_veto_passed,discovery,20240731,10,t1_net,12,12,-5.1093153064157475,-5.049619805132594,4.260161542720339,8.333333333333332
combined_p0,tier1_veto_passed,discovery,20240731,10,excess_csi300,12,12,-1.7314410406302105,-1.6717455393470577,4.260161542720339,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240731,10,excess_csi1000,12,12,-0.2548291863847312,-0.19513368510157836,4.260161542720339,50.0
combined_p0,tier1_veto_passed,discovery,20240731,10,excess_eligible,12,12,0.5138693895479913,0.5735648908311441,4.260161542720339,58.333333333333336
combined_p0,tier1_veto_passed,discovery,20240731,20,close,12,12,-7.400408960457835,-7.8533807571446115,7.8731211760350694,16.666666666666664
combined_p0,tier1_veto_passed,discovery,20240731,20,t1,12,12,-7.483971278173591,-8.982412985913758,7.745350288312911,16.666666666666664
combined_p0,tier1_veto_passed,discovery,20240731,20,t1_net,12,12,-7.643971278173591,-9.142412985913758,7.745350288312911,16.666666666666664
combined_p0,tier1_veto_passed,discovery,20240731,20,excess_csi300,12,12,-3.6009456024336646,-5.099387310173831,7.745350288312911,25.0
combined_p0,tier1_veto_passed,discovery,20240731,20,excess_csi1000,12,12,0.8742645705020302,-0.624177137238136,7.745350288312911,41.66666666666667
combined_p0,tier1_veto_passed,discovery,20240731,20,excess_eligible,12,12,2.052086069039373,0.5536443612992068,7.745350288312911,58.333333333333336
combined_p0,tier1_veto_passed,discovery,20240830,5,close,13,13,-3.4542045612974914,-5.417276720351383,4.828550586665339,30.76923076923077
combined_p0,tier1_veto_passed,discovery,20240830,5,t1,13,13,-3.2326953127189677,-4.4378698224851965,4.756554580828017,30.76923076923077
combined_p0,tier1_veto_passed,discovery,20240830,5,t1_net,13,13,-3.3926953127189683,-4.597869822485197,4.756554580828017,30.76923076923077
combined_p0,tier1_veto_passed,discovery,20240830,5,excess_csi300,13,13,-2.201602308744398,-3.406776818510626,4.756554580828017,30.76923076923077
combined_p0,tier1_veto_passed,discovery,20240830,5,excess_csi1000,13,13,-2.69686911734772,-3.902043627113949,4.756554580828017,30.76923076923077
combined_p0,tier1_veto_passed,discovery,20240830,5,excess_eligible,13,13,-1.158824752521329,-2.3639992622875576,4.756554580828017,38.46153846153847
combined_p0,tier1_veto_passed,discovery,20240830,10,close,13,13,-5.448964904186507,-7.26083635567889,4.719602822757709,23.076923076923077
combined_p0,tier1_veto_passed,discovery,20240830,10,t1,13,13,-5.228649425442839,-6.508875739644959,4.732320871316084,15.384615384615385
combined_p0,tier1_veto_passed,discovery,20240830,10,t1_net,13,13,-5.38864942544284,-6.668875739644959,4.732320871316083,15.384615384615385
combined_p0,tier1_veto_passed,discovery,20240830,10,excess_csi300,13,13,-1.9893341520792875,-3.269560466281407,4.732320871316084,23.076923076923077
combined_p0,tier1_veto_passed,discovery,20240830,10,excess_csi1000,13,13,-2.5959540418980143,-3.876180356100134,4.732320871316084,23.076923076923077
combined_p0,tier1_veto_passed,discovery,20240830,10,excess_eligible,13,13,-0.43451162598365706,-1.7147379401857767,4.732320871316084,30.76923076923077
combined_p0,tier1_veto_passed,discovery,20240830,20,close,13,13,22.213799690529974,22.257335837238166,7.9274566076421795,100.0
combined_p0,tier1_veto_passed,discovery,20240830,20,t1,13,13,22.500830287651755,22.134882576183234,7.979618446372354,100.0
combined_p0,tier1_veto_passed,discovery,20240830,20,t1_net,13,13,22.34083028765176,21.974882576183234,7.9796184463723545,100.0
combined_p0,tier1_veto_passed,discovery,20240830,20,excess_csi300,13,13,-7.853897460585532,-8.219845172054054,7.979618446372354,15.384615384615385
combined_p0,tier1_veto_passed,discovery,20240830,20,excess_csi1000,13,13,-14.332386682751737,-14.698334394220257,7.979618446372354,7.6923076923076925
combined_p0,tier1_veto_passed,discovery,20240830,20,excess_eligible,13,13,-3.055923477700034,-3.421871189168556,7.979618446372354,30.76923076923077
combined_p0,tier1_veto_passed,discovery,20241031,5,close,6,6,11.631389678503567,13.361302170471902,5.823029539764145,100.0
combined_p0,tier1_veto_passed,discovery,20241031,5,t1,6,6,12.010096729850607,13.818890438590925,5.826935395199768,100.0
combined_p0,tier1_veto_passed,discovery,20241031,5,t1_net,6,6,11.850096729850605,13.658890438590925,5.826935395199768,100.0
combined_p0,tier1_veto_passed,discovery,20241031,5,excess_csi300,6,6,5.4375114916707545,7.246305200411074,5.826935395199768,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241031,5,excess_csi1000,6,6,4.022456313967382,5.831250022707701,5.826935395199768,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241031,5,excess_eligible,6,6,8.671417483931622,10.480211192671943,5.826935395199769,100.0
combined_p0,tier1_veto_passed,discovery,20241031,10,close,6,6,9.891264448867275,7.621512922469975,10.507560813028283,83.33333333333334
combined_p0,tier1_veto_passed,discovery,20241031,10,t1,6,6,10.272732468068687,8.239491801068889,10.645120420317168,83.33333333333334
combined_p0,tier1_veto_passed,discovery,20241031,10,t1_net,6,6,10.112732468068689,8.079491801068889,10.645120420317168,83.33333333333334
combined_p0,tier1_veto_passed,discovery,20241031,10,excess_csi300,6,6,6.427025030500819,4.39378436350102,10.64512042031717,83.33333333333334
combined_p0,tier1_veto_passed,discovery,20241031,10,excess_csi1000,6,6,4.506361004585112,2.473120337585311,10.64512042031717,83.33333333333334
combined_p0,tier1_veto_passed,discovery,20241031,10,excess_eligible,6,6,9.696579502725077,7.663338835725277,10.645120420317168,83.33333333333334
combined_p0,tier1_veto_passed,discovery,20241031,20,close,6,6,8.599884467694476,5.788911774063543,15.719441113965278,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241031,20,t1,6,6,8.98778205250694,6.396323711225138,15.940894415253519,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241031,20,t1_net,6,6,8.82778205250694,6.236323711225138,15.940894415253522,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241031,20,excess_csi300,6,6,9.436874824593508,6.8454164833117055,15.940894415253519,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241031,20,excess_csi1000,6,6,6.35966729024948,3.7682089489676773,15.940894415253519,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241031,20,excess_eligible,6,6,11.484458788261088,8.893000446979288,15.94089441525352,83.33333333333334
combined_p0,tier1_veto_passed,discovery,20241129,5,close,9,9,1.9132597632211008,-0.33783783783785104,7.665146316694614,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241129,5,t1,9,9,1.3126099159705926,-0.3999000249937379,7.64622024954969,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241129,5,t1_net,9,9,1.1526099159705927,-0.5599000249937379,7.64622024954969,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241129,5,excess_csi300,9,9,0.6664377297080424,-1.0460722112562881,7.64622024954969,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241129,5,excess_csi1000,9,9,0.7422007028672748,-0.9703092380970557,7.64622024954969,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241129,5,excess_eligible,9,9,-1.3020653810993796,-3.01457532206371,7.64622024954969,22.22222222222222
combined_p0,tier1_veto_passed,discovery,20241129,10,close,9,9,3.457167615483044,1.9144144144144226,8.247682547036844,55.55555555555556
combined_p0,tier1_veto_passed,discovery,20241129,10,t1,9,9,2.83776320512175,1.9144144144144226,8.087777152244849,55.55555555555556
combined_p0,tier1_veto_passed,discovery,20241129,10,t1_net,9,9,2.67776320512175,1.7544144144144227,8.087777152244849,55.55555555555556
combined_p0,tier1_veto_passed,discovery,20241129,10,excess_csi300,9,9,3.203835827899152,2.280487037191825,8.087777152244849,55.55555555555556
combined_p0,tier1_veto_passed,discovery,20241129,10,excess_csi1000,9,9,2.1823439588483358,1.2589951681410083,8.087777152244849,55.55555555555556
combined_p0,tier1_veto_passed,discovery,20241129,10,excess_eligible,9,9,-3.0669188193057555,-3.990267610013083,8.087777152244849,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241129,20,close,9,9,-4.036901800138299,-5.9620596205962055,5.44036250780192,22.22222222222222
combined_p0,tier1_veto_passed,discovery,20241129,20,t1,9,9,-4.61617875282079,-4.5988502874281245,5.22541518982714,22.22222222222222
combined_p0,tier1_veto_passed,discovery,20241129,20,t1_net,9,9,-4.7761787528207895,-4.758850287428125,5.22541518982714,22.22222222222222
combined_p0,tier1_veto_passed,discovery,20241129,20,excess_csi300,9,9,-5.462222659648976,-5.444894194256311,5.22541518982714,22.22222222222222
combined_p0,tier1_veto_passed,discovery,20241129,20,excess_csi1000,9,9,-2.3663969046391364,-2.349068439246471,5.22541518982714,22.22222222222222
combined_p0,tier1_veto_passed,discovery,20241129,20,excess_eligible,9,9,-1.3018512636586634,-1.2845227982659986,5.22541518982714,22.22222222222222
combined_p0,tier1_veto_passed,discovery,20241231,5,close,3,3,0.37836889758443587,-1.155624036979963,6.367032439283458,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241231,5,t1,3,3,0.39594598720784635,-1.3076923076922986,6.1476461052752,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241231,5,t1_net,3,3,0.2359459872078462,-1.4676923076922985,6.1476461052752,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241231,5,excess_csi300,3,3,1.2120893013864433,-0.49154899351370185,6.1476461052752,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241231,5,excess_csi1000,3,3,2.7300433246818745,1.0264050297817295,6.1476461052752,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241231,5,excess_eligible,3,3,1.9789486457369012,0.2753103508367558,6.1476461052752,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241231,10,close,3,3,-0.6306748623218669,0.8474576271186418,7.53762895719899,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241231,10,t1,3,3,-0.6182021485269619,0.6923076923077032,7.266426479113212,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241231,10,t1_net,3,3,-0.778202148526962,0.5323076923077031,7.266426479113212,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241231,10,excess_csi300,3,3,0.019669032967558547,1.3301788738022235,7.266426479113212,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241231,10,excess_csi1000,3,3,-0.24701412640068288,1.0634957144339818,7.266426479113212,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20241231,10,excess_eligible,3,3,-1.6804148283479565,-0.3699049875132918,7.266426479113212,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241231,20,close,3,3,-1.2067881877143176,-0.15408320493065508,4.169789664247303,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241231,20,t1,3,3,-1.1881916756880884,-0.3076923076922977,3.890490380079274,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241231,20,t1_net,3,3,-1.3481916756880885,-0.46769230769229775,3.890490380079274,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241231,20,excess_csi300,3,3,-1.7754659974650533,-0.8949666294692626,3.890490380079274,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20241231,20,excess_csi1000,3,3,-5.410046817122005,-4.529547449126214,3.890490380079274,0.0
combined_p0,tier1_veto_passed,discovery,20241231,20,excess_eligible,3,3,-4.760315229484964,-3.879815861489173,3.8904903800792745,0.0
combined_p0,tier1_veto_passed,validation,20250331,5,close,7,7,-13.655381544909334,-12.352145995268671,9.501415809381069,14.285714285714285
combined_p0,tier1_veto_passed,validation,20250331,5,t1,7,7,-13.57057827608718,-11.680572109654342,9.51912473463349,14.285714285714285
combined_p0,tier1_veto_passed,validation,20250331,5,t1_net,7,7,-13.730578276087181,-11.840572109654342,9.51912473463349,14.285714285714285
combined_p0,tier1_veto_passed,validation,20250331,5,excess_csi300,7,7,-7.476330546442683,-5.586324380009845,9.51912473463349,14.285714285714285
combined_p0,tier1_veto_passed,validation,20250331,5,excess_csi1000,7,7,-1.9168233770010912,-0.026817210568253813,9.51912473463349,42.857142857142854
combined_p0,tier1_veto_passed,validation,20250331,5,excess_eligible,7,7,-4.1103515686914465,-2.2203454022586087,9.51912473463349,28.57142857142857
combined_p0,tier1_veto_passed,validation,20250331,10,close,7,7,-8.974755768985997,-8.376736111111116,8.329657838435267,14.285714285714285
combined_p0,tier1_veto_passed,validation,20250331,10,t1,7,7,-8.884730731555116,-8.851468048359246,8.360498864568417,14.285714285714285
combined_p0,tier1_veto_passed,validation,20250331,10,t1_net,7,7,-9.044730731555116,-9.011468048359246,8.360498864568417,14.285714285714285
combined_p0,tier1_veto_passed,validation,20250331,10,excess_csi300,7,7,-5.632169650267675,-5.598906967071804,8.360498864568417,14.285714285714285
combined_p0,tier1_veto_passed,validation,20250331,10,excess_csi1000,7,7,-3.365821967864406,-3.3325592846685357,8.360498864568417,28.57142857142857
combined_p0,tier1_veto_passed,validation,20250331,10,excess_eligible,7,7,-4.753390625250696,-4.720127942054827,8.360498864568417,14.285714285714285
combined_p0,tier1_veto_passed,validation,20250331,20,close,7,7,-9.374229259652264,-8.088288680752187,6.528613902402162,0.0
combined_p0,tier1_veto_passed,validation,20250331,20,t1,7,7,-9.28347299954903,-7.867540029112085,6.579662677588752,0.0
combined_p0,tier1_veto_passed,validation,20250331,20,t1_net,7,7,-9.44347299954903,-8.027540029112085,6.579662677588752,0.0
combined_p0,tier1_veto_passed,validation,20250331,20,excess_csi300,7,7,-6.386956793409753,-4.971023822972809,6.579662677588752,14.285714285714285
combined_p0,tier1_veto_passed,validation,20250331,20,excess_csi1000,7,7,-3.5944639473968354,-2.178530976959891,6.579662677588752,28.57142857142857
combined_p0,tier1_veto_passed,validation,20250331,20,excess_eligible,7,7,-4.909855323724173,-3.493922353287229,6.579662677588752,28.57142857142857
combined_p0,tier1_veto_passed,validation,20250430,5,close,12,12,1.3760567171163725,1.2834637812651595,2.158495683850711,83.33333333333334
combined_p0,tier1_veto_passed,validation,20250430,5,t1,12,12,1.022948699001608,1.0298100676477184,1.9336380802401194,83.33333333333334
combined_p0,tier1_veto_passed,validation,20250430,5,t1_net,12,12,0.862948699001608,0.8698100676477184,1.9336380802401194,83.33333333333334
combined_p0,tier1_veto_passed,validation,20250430,5,excess_csi300,12,12,-1.1318704255012524,-1.1250090568551419,1.9336380802401194,16.666666666666664
combined_p0,tier1_veto_passed,validation,20250430,5,excess_csi1000,12,12,-0.03455291977212949,-0.027691551126018954,1.9336380802401194,50.0
combined_p0,tier1_veto_passed,validation,20250430,5,excess_eligible,12,12,-0.986713484597696,-0.9798521159515854,1.9336380802401194,25.0
combined_p0,tier1_veto_passed,validation,20250430,10,close,12,12,4.5496730348256875,3.083545575205371,6.6382247950222615,83.33333333333334
combined_p0,tier1_veto_passed,validation,20250430,10,t1,12,12,4.1663533748101464,2.499275154788816,6.146774544298653,83.33333333333334
combined_p0,tier1_veto_passed,validation,20250430,10,t1_net,12,12,4.006353374810145,2.3392751547888158,6.146774544298653,83.33333333333334
combined_p0,tier1_veto_passed,validation,20250430,10,excess_csi300,12,12,2.3650632014356754,0.6979849814143457,6.146774544298653,58.333333333333336
combined_p0,tier1_veto_passed,validation,20250430,10,excess_csi1000,12,12,4.290641377765309,2.62356315774398,6.146774544298653,83.33333333333334
combined_p0,tier1_veto_passed,validation,20250430,10,excess_eligible,12,12,1.406806808818983,-0.26027141120234676,6.146774544298653,41.66666666666667
